Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,nDSX_mean,nDSX_var,nDSX_stdev,nDSX_max,nDSX_min,nDSX_median,nDSX_muc,nDSX_notempty,cDSX_mean,cDSX_var,cDSX_stdev,cDSX_max,cDSX_min,cDSX_median,cDSX_muc,cDSX_notempty
1087,876.000000,896960.000000,803700.000000,1314.000000,1023.926940,917.465753,1.500000,1095.000000,17113.972602,15907.324200,3297.808219,0.000000,0.000000,0.130639,2.041794,1.897834,0.393447,0.000000,0.000000,4.070268,4.234859,0.486004,4.070268,2.057877,0.786224,11.000000,10.000000,2.000000,917,1024,2,909,1013,0,927,1032,3,15.719178,  3765.596477,    61.364456,   255.000000,     0.000000,     0.000000, 13770.000000,54,3.582191,    78.878951,     8.881382,    65.000000,     0.000000,     0.000000,  3138.000000,351
1088,2268.000000,2336904.000000,2217852.000000,3402.000000,1030.380952,977.888888,1.500000,2835.000000,87175.999999,137614.857142,-26147.999999,0.000000,0.000000,0.095139,2.925541,4.618219,-0.877501,0.000000,0.000000,7.638900,13.458495,1.212155,7.638900,3.668582,1.066234,16.000000,13.000000,2.000000,978,1030,2,965,1014,0,991,1045,3,4.160052,  1043.967755,    32.310489,   255.000000,     0.000000,     0.000000,  9435.000000,37,1.474867,    26.003338,     5.099346,    59.000000,     0.000000,     0.000000,  3345.000000,523
1089,844.000000,864960.000000,291976.000000,1266.000000,1024.834123,345.943127,1.500000,1055.000000,14365.270142,20876.777251,9648.037914,0.000000,0.000000,0.132270,1.801042,2.617420,1.209620,0.000000,0.000000,4.550733,3.835335,0.429998,4.550733,1.958401,0.754783,10.000000,8.000000,2.000000,346,1025,2,338,1015,0,353,1035,3,4.531990,  1136.465167,    33.711499,   255.000000,     0.000000,     0.000000,  3825.000000,15,3.885071,   109.743596,    10.475857,   127.000000,     0.000000,     0.000000,  3279.000000,338
1090,2100.000000,2159412.000000,1634992.000000,3150.000000,1028.291428,778.567619,1.500000,2625.000000,118723.398095,79897.645714,-31699.382857,0.000000,0.000000,0.097612,4.414795,2.971038,-1.178759,0.000000,0.000000,7.483445,12.448000,1.144702,7.483445,3.528172,1.046078,15.000000,17.000000,2.000000,779,1028,2,762,1015,0,795,1043,3,5.828571,  1453.005376,    38.118307,   255.000000,     0.000000,     0.000000, 12240.000000,48,3.189047,    75.454953,     8.686481,    87.000000,     0.000000,     0.000000,  6697.000000,667
1091,4440.000000,4603924.000000,3578236.000000,6660.000000,1036.919819,805.909009,1.500000,5550.000000,524327.239639,405847.455855,-140340.392792,0.000000,0.000000,0.076052,7.184972,5.561417,-1.923115,0.000000,0.000000,12.822443,37.229662,2.757697,12.822443,6.101611,1.402325,22.000000,24.000000,2.000000,806,1037,2,784,1015,0,830,1055,3,5.743243,  1431.864676,    37.839987,   255.000000,     0.000000,     0.000000, 25500.000000,100,2.363738,    44.914071,     6.701796,    70.000000,     0.000000,     0.000000, 10495.000000,1196
1092,2096.000000,2158948.000000,2187976.000000,3144.000000,1030.032442,1043.881679,1.500000,2620.000000,68018.656488,147729.793893,34548.045801,0.000000,0.000000,0.097674,2.535749,5.507397,1.287958,0.000000,0.000000,8.140820,13.092150,1.202030,8.140820,3.618307,1.063257,19.000000,16.000000,2.000000,1044,1030,2,1028,1015,0,1054,1049,3,3.284828,   827.235779,    28.761706,   255.000000,     0.000000,     0.000000,  6885.000000,27,3.022423,   171.432909,    13.093239,   228.000000,     0.000000,     0.000000,  6335.000000,509
1093,2152.000000,2219008.000000,1265320.000000,3228.000000,1031.137546,587.973977,1.500000,2690.000000,164782.542750,69239.286245,5435.702602,0.000000,0.000000,0.096819,5.930912,2.492085,0.195643,0.000000,0.000000,8.519817,15.557572,1.427318,8.519817,3.944308,1.125918,15.000000,20.000000,2.000000,588,1031,2,571,1016,0,608,1042,3,6.280204,  1562.737348,    39.531472,   255.000000,     0.000000,     0.000000, 13515.000000,53,3.925185,   104.873526,    10.240777,   118.000000,     0.000000,     0.000000,  8447.000000,671
1094,180.000000,184032.000000,201928.000000,270.000000,1022.399999,1121.822222,1.500000,225.000000,554.311111,2003.199999,708.799999,0.000000,0.000000,0.221387,0.545410,1.971034,0.697418,0.000000,0.000000,2.737832,1.145739,0.130315,2.737832,1.070391,0.506988,6.000000,4.000000,2.000000,1122,1022,2,1118,1016,0,1126,1027,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,0.372222,     1.933302,     1.390432,    11.000000,     0.000000,     0.000000,    67.000000,25
1095,2292.000000,2357576.000000,1703700.000000,3438.000000,1028.610820,743.324607,1.500000,2865.000000,141014.492146,82104.851657,9657.549738,0.000000,0.000000,0.094806,4.666353,2.716956,0.319580,0.000000,0.000000,7.478116,13.276132,1.192301,7.478116,3.643642,1.060381,12.000000,15.000000,2.000000,743,1029,2,728,1017,0,758,1040,3,5.896596,  1469.503489,    38.334103,   255.000000,     0.000000,     0.000000, 13515.000000,53,2.982984,    68.533538,     8.278498,    74.000000,     0.000000,     0.000000,  6837.000000,777
1096,2304.000000,2376708.000000,693572.000000,3456.000000,1031.557291,301.029513,1.500000,2880.000000,127697.993055,91568.437499,-8957.895833,0.000000,0.000000,0.094641,4.196373,3.009094,-0.294371,0.000000,0.000000,7.300109,13.222566,1.186866,7.300109,3.636284,1.058767,13.000000,17.000000,2.000000,301,1032,2,284,1019,0,316,1044,3,6.419270,  1596.399906,    39.954973,   255.000000,     0.000000,     0.000000, 14790.000000,58,3.950086,   127.457776,    11.289719,   101.000000,     0.000000,     0.000000,  9101.000000,728
1097,804.000000,826152.000000,318964.000000,1206.000000,1027.552238,396.721393,1.500000,1005.000000,16121.592039,15846.805970,9055.701492,0.000000,0.000000,0.134428,2.156419,2.119663,1.211287,0.000000,0.000000,4.410511,3.678493,0.417221,4.410511,1.917939,0.747231,9.000000,9.000000,2.000000,397,1028,2,388,1019,0,405,1036,3,13.003731,  3150.773335,    56.131749,   255.000000,     0.000000,     0.000000, 10455.000000,41,2.504975,    38.818157,     6.230421,    37.000000,     0.000000,     0.000000,  2014.000000,257
1098,896.000000,920040.000000,747228.000000,1344.000000,1026.830357,833.959821,1.500000,1120.000000,18562.553571,15910.214285,2169.892857,0.000000,0.000000,0.129660,2.148953,1.841897,0.251204,0.000000,0.000000,4.120511,4.412502,0.505033,4.120511,2.100595,0.796354,10.000000,10.000000,2.000000,834,1027,2,824,1019,0,844,1037,3,19.352678,  4565.502294,    67.568500,   255.000000,     0.000000,     0.000000, 17340.000000,68,5.564732,   178.554464,    13.362427,    95.000000,     0.000000,     0.000000,  4986.000000,353
1099,1492.000000,1549672.000000,562244.000000,2238.000000,1038.654155,376.839142,1.500000,1865.000000,33537.394101,94833.544235,-16067.002680,0.000000,0.000000,0.109392,1.967150,5.562502,-0.942416,0.000000,0.000000,7.639045,10.877815,1.099845,7.639045,3.298153,1.032231,18.000000,14.000000,2.000000,377,1039,2,363,1021,0,386,1056,3,5.810991,  1449.006505,    38.065818,   255.000000,     0.000000,     0.000000,  8670.000000,34,2.242627,    28.026940,     5.294047,    47.000000,     0.000000,     0.000000,  3346.000000,467
1100,1676.000000,1731936.000000,1443536.000000,2514.000000,1033.374701,861.298329,1.500000,2095.000000,125950.835322,47328.687350,-36087.350835,0.000000,0.000000,0.105233,6.326580,2.377346,-1.812687,0.000000,0.000000,8.809159,12.670576,1.236975,8.809159,3.559575,1.073462,11.000000,19.000000,2.000000,861,1033,2,843,1022,0,880,1044,3,12.476133,  3027.566594,    55.023327,   255.000000,     0.000000,     0.000000, 20910.000000,82,4.168257,   100.836150,    10.041720,    94.000000,     0.000000,     0.000000,  6986.000000,693
1101,2212.000000,2294420.000000,2210852.000000,3318.000000,1037.260397,999.481012,1.500000,2765.000000,92328.202531,154386.010849,-46517.063291,0.000000,0.000000,0.095936,3.203471,5.356664,-1.613982,0.000000,0.000000,8.656072,15.376209,1.396347,8.656072,3.921250,1.117715,20.000000,17.000000,2.000000,999,1037,2,984,1022,0,1016,1057,3,7.839059,  1938.385664,    44.027101,   255.000000,     0.000000,     0.000000, 17340.000000,68,2.962929,    84.995459,     9.219298,    83.000000,     0.000000,     0.000000,  6554.000000,612
1102,2300.000000,2392532.000000,1268716.000000,3450.000000,1040.231304,551.615652,1.500000,2875.000000,162336.236521,117160.946086,-73603.526956,0.000000,0.000000,0.094696,5.347018,3.859038,-2.424347,0.000000,0.000000,9.300753,15.628670,1.397426,9.300753,3.953311,1.118002,20.000000,19.000000,2.000000,552,1040,2,533,1024,0,570,1060,3,9.645652,  2367.632103,    48.658319,   255.000000,     0.000000,     0.000000, 22185.000000,87,3.399565,   109.164767,    10.448194,   131.000000,     0.000000,     0.000000,  7819.000000,670
1103,3344.000000,3481588.000000,2101452.000000,5016.000000,1041.144736,628.424641,1.500000,4180.000000,244433.009569,247029.947368,-57621.526315,0.000000,0.000000,0.083590,4.888078,4.940010,-1.152293,0.000000,0.000000,9.911679,23.640911,1.907473,9.911679,4.862192,1.240184,17.000000,20.000000,2.000000,628,1041,2,608,1025,0,648,1058,3,5.719198,  1426.112870,    37.763909,   255.000000,     0.000000,     0.000000, 19125.000000,75,4.053528,   134.428782,    11.594342,   111.000000,     0.000000,     0.000000, 13555.000000,996
1104,3368.000000,3524124.000000,3592004.000000,5052.000000,1046.355106,1066.509501,1.500000,4210.000000,113089.695961,512587.292161,-37749.363420,0.000000,0.000000,0.083391,2.240063,10.153249,-0.747733,0.000000,0.000000,12.476703,23.218305,1.850014,12.476703,4.818537,1.227604,24.000000,14.000000,2.000000,1067,1046,2,1056,1025,0,1081,1070,3,2.498515,   631.066228,    25.121031,   255.000000,     0.000000,     0.000000,  8415.000000,33,4.391923,   156.470050,    12.508798,   105.000000,     0.000000,     0.000000, 14792.000000,900
1105,36.000000,37008.000000,9380.000000,54.000000,1028.000000,260.555555,1.500000,45.000000,40.888888,48.000000,-32.000000,0.000000,0.000000,0.378566,0.343981,0.403804,-0.269203,0.000000,0.000000,1.126353,0.349518,0.025148,1.126353,0.591200,0.292979,2.000000,2.000000,2.000000,261,1028,2,259,1026,0,262,1030,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,0.166666,     0.371428,     0.609449,     3.000000,     0.000000,     0.000000,     6.000000,3
1106,2492.000000,2591260.000000,1051012.000000,3738.000000,1039.831460,421.754414,1.500000,3115.000000,128237.701444,137309.213483,22660.853932,0.000000,0.000000,0.092199,3.795639,4.064142,0.670726,0.000000,0.000000,7.951982,15.700814,1.380789,7.951982,3.962425,1.113548,14.000000,15.000000,2.000000,422,1040,2,408,1026,0,437,1054,3,8.288523,  2045.694721,    45.229356,   255.000000,     0.000000,     0.000000, 20655.000000,81,3.458266,    98.382440,     9.918792,   106.000000,     0.000000,     0.000000,  8618.000000,716
1107,4.000000,4104.000000,1716.000000,6.000000,1026.000000,429.000000,1.500000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.787450,0.000000,0.000000,0.000000,0.000000,0.000000,0.787450,0.000000,0.000000,0.787450,0.000000,-0.000000,0.000000,0.000000,2.000000,429,1026,2,429,1026,0,429,1026,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,1.000000,     3.999999,     1.999999,     4.000000,     0.000000,     0.000000,     4.000000,1
1108,1128.000000,1170324.000000,995408.000000,1692.000000,1037.521276,882.453900,1.500000,1410.000000,28991.602836,27089.489361,-10578.893617,0.000000,0.000000,0.120080,2.469032,2.307041,-0.900937,0.000000,0.000000,4.896154,5.457985,0.586531,4.896154,2.336233,0.837073,11.000000,11.000000,2.000000,882,1038,2,872,1027,0,893,1048,3,7.007978,  1739.464887,    41.706892,   255.000000,     0.000000,     0.000000,  7905.000000,31,3.949468,    65.142963,     8.071119,    60.000000,     0.000000,     0.000000,  4455.000000,489
1109,1732.000000,1799760.000000,826332.000000,2598.000000,1039.122401,477.096997,1.500000,2165.000000,88671.704387,61138.050808,-40448.563510,0.000000,0.000000,0.104086,4.263057,2.939325,-1.944640,0.000000,0.000000,7.306469,9.498560,0.910640,7.306469,3.081973,0.969279,12.000000,17.000000,2.000000,477,1039,2,464,1028,0,494,1051,3,8.392032,  2070.737614,    45.505358,   255.000000,     0.000000,     0.000000, 14535.000000,57,3.841224,   110.810708,    10.526666,    96.000000,     0.000000,     0.000000,  6653.000000,487
1110,3964.000000,4143660.000000,2637700.000000,5946.000000,1045.322906,665.413723,1.500000,4955.000000,468897.493440,295514.680121,-109981.566094,0.000000,0.000000,0.078982,7.474228,4.710505,-1.753106,0.000000,0.000000,12.263717,33.096397,2.538032,12.263717,5.752946,1.364056,21.000000,25.000000,2.000000,665,1045,2,642,1028,0,690,1066,3,6.754540,  1677.207208,    40.953720,   255.000000,     0.000000,     0.000000, 26775.000000,105,3.580978,    91.867021,     9.584728,   113.000000,     0.000000,     0.000000, 14195.000000,1319
1111,1072.000000,1111660.000000,1021796.000000,1608.000000,1036.996268,953.167910,1.500000,1340.000000,45629.776119,16923.985074,-63.328358,0.000000,0.000000,0.122136,4.158997,1.542563,-0.005772,0.000000,0.000000,5.823696,7.111849,0.783563,5.823696,2.666805,0.921916,8.000000,18.000000,2.000000,953,1037,2,935,1029,0,964,1044,3,6.898320,  1713.083022,    41.389407,   255.000000,     0.000000,     0.000000,  7395.000000,29,1.677238,    32.046988,     5.661005,    90.000000,     0.000000,     0.000000,  1798.000000,234
1112,2692.000000,2835452.000000,2927128.000000,4038.000000,1053.288261,1087.343239,1.500000,3365.000000,75550.846953,324488.309063,-28938.353640,0.000000,0.000000,0.089856,2.017464,8.664941,-0.772752,0.000000,0.000000,10.772263,17.843955,1.517150,10.772263,4.224210,1.149060,22.000000,13.000000,2.000000,1087,1053,2,1077,1031,0,1100,1074,3,1.041976,   264.716557,    16.270112,   255.000000,     0.000000,     0.000000,  2805.000000,11,3.445765,   114.317012,    10.691913,    93.000000,     0.000000,     0.000000,  9276.000000,663
1113,2456.000000,2579928.000000,2762920.000000,3684.000000,1050.459283,1124.967426,1.500000,3070.000000,91581.394136,212777.928338,45012.742671,0.000000,0.000000,0.092647,2.763775,6.421287,1.358410,0.000000,0.000000,9.277710,16.752691,1.473255,9.277710,4.093005,1.137869,20.000000,16.000000,2.000000,1125,1050,2,1109,1031,0,1137,1070,3,0.311482,    79.363224,     8.908603,   255.000000,     0.000000,     0.000000,   765.000000,3,1.415309,    27.666144,     5.259861,    60.000000,     0.000000,     0.000000,  3476.000000,435
1114,2420.000000,2529340.000000,1218092.000000,3630.000000,1045.181818,503.343801,1.500000,3025.000000,129457.957024,116991.999999,-18867.272727,0.000000,0.000000,0.093104,3.984510,3.600827,-0.580704,0.000000,0.000000,7.678442,14.716546,1.304426,7.678442,3.836215,1.092630,15.000000,18.000000,2.000000,503,1045,2,488,1032,0,521,1060,3,6.954545,  1725.756510,    41.542225,   255.000000,     0.000000,     0.000000, 16830.000000,66,3.338429,   111.402987,    10.554761,    99.000000,     0.000000,     0.000000,  8079.000000,647
1115,768.000000,798208.000000,203648.000000,1152.000000,1039.333333,265.166666,1.500000,960.000000,18794.666666,9770.666666,-4510.666666,0.000000,0.000000,0.136496,2.672306,1.389235,-0.641346,0.000000,0.000000,4.198039,3.855527,0.450595,4.198039,1.963549,0.766647,9.000000,12.000000,2.000000,265,1039,2,257,1033,0,277,1048,3,8.632812,  2129.614671,    46.147748,   255.000000,     0.000000,     0.000000,  6630.000000,26,2.333333,    29.612342,     5.441722,    31.000000,     0.000000,     0.000000,  1792.000000,229
1116,2380.000000,2485404.000000,2162180.000000,3570.000000,1044.287394,908.478991,1.500000,2975.000000,218921.949579,91863.421848,-62847.630252,0.000000,0.000000,0.093623,6.889484,2.890946,-1.977817,0.000000,0.000000,9.874053,16.921041,1.498476,9.874053,4.113519,1.144326,16.000000,24.000000,2.000000,908,1044,2,890,1033,0,932,1060,3,8.892857,  2189.515627,    46.792260,   255.000000,     0.000000,     0.000000, 21165.000000,83,4.987815,   157.205820,    12.538174,   122.000000,     0.000000,     0.000000, 11871.000000,859
1117,3204.000000,3382996.000000,3313084.000000,4806.000000,1055.866416,1034.046192,1.500000,4005.000000,182525.163545,330090.826466,40163.770287,0.000000,0.000000,0.084790,3.864257,6.988384,0.850311,0.000000,0.000000,10.937432,27.202086,2.228447,10.937432,5.215561,1.306173,23.000000,19.000000,2.000000,1034,1056,2,1018,1033,0,1053,1076,3,5.730337,  1428.845148,    37.800068,   255.000000,     0.000000,     0.000000, 18360.000000,72,3.120786,    91.160866,     9.547819,    96.000000,     0.000000,     0.000000,  9999.000000,949
1118,1916.000000,2009460.000000,759080.000000,2874.000000,1048.778705,396.179540,1.500000,2395.000000,74210.237995,80290.171189,14180.125260,0.000000,0.000000,0.100641,3.118433,3.373922,0.595871,0.000000,0.000000,6.592997,10.819690,1.023153,6.592997,3.289329,1.007658,15.000000,12.000000,2.000000,396,1049,2,384,1034,0,408,1063,3,7.186847,  1781.925383,    42.212858,   255.000000,     0.000000,     0.000000, 13770.000000,54,4.080897,   139.990841,    11.831772,   106.000000,     0.000000,     0.000000,  7819.000000,598
1119,3868.000000,4054400.000000,2794736.000000,5802.000000,1048.190279,722.527404,1.500000,4835.000000,890660.095139,141563.954498,142207.830403,0.000000,0.000000,0.079630,14.668871,2.331510,2.342115,0.000000,0.000000,17.080013,30.068881,2.286609,17.080013,5.483509,1.317439,15.000000,31.000000,2.000000,723,1048,2,693,1036,0,754,1063,3,6.526628,  1622.112815,    40.275461,   255.000000,     0.000000,     0.000000, 25245.000000,99,2.496122,    43.176349,     6.570871,    73.000000,     0.000000,     0.000000,  9655.000000,1245
1120,4152.000000,4404792.000000,3163156.000000,6228.000000,1060.884393,761.839113,1.500000,5190.000000,345888.527938,476760.508670,-181433.225433,0.000000,0.000000,0.077772,5.183141,7.144258,-2.718777,0.000000,0.000000,12.405171,30.596675,2.305007,12.405171,5.531426,1.320963,25.000000,19.000000,2.000000,762,1061,2,744,1036,0,781,1082,3,7.984104,  1972.675728,    44.414814,   255.000000,     0.000000,     0.000000, 33150.000000,130,2.882466,    63.247083,     7.952803,   102.000000,     0.000000,     0.000000, 11968.000000,1351
